254100	2.25321e-07
255100	2.25229e-07
256100	2.25138e-07
257100	2.25047e-07
258100	2.24956e-07
259100	2.24866e-07
260100	2.24776e-07
261100	2.24686e-07
262100	2.24597e-07
263100	2.24508e-07
264100	2.24419e-07
265100	2.24331e-07
266100	2.24243e-07
267100	2.24156e-07
268100	2.24068e-07
269100	2.23981e-07
270100	2.23895e-07
271100	2.23808e-07
272100	2.23723e-07
273100	2.23637e-07
274100	2.23552e-07
275100	2.23467e-07
276100	2.23382e-07
277100	2.23298e-07
278100	2.23214e-07
279100	2.23131e-07
280100	2.23048e-07
281100	2.22965e-07
282100	2.22883e-07
283100	2.22801e-07
284100	2.2272e-07
285100	2.22638e-07
286100	2.22558e-07
287100	2.22477e-07
288100	2.22397e-07
289100	2.22318e-07
290100	2.22238e-07
291100	2.2216e-07
292100	2.22081e-07
293100	2.22003e-07
294100	2.21926e-07
295100	2.21848e-07
296100	2.21772e-07
297100	2.21695e-07
298100	2.21619e-07
299100	2.21544e-07
300100	2.21469e-07
301100	2.21394e-07
302100	2.2132e-07
303100	2.21246e-07
304100	2.21173e-07
305100	2.211e-07
306100	2.21027e-07
307100	2.20955e-07
308100	2.20884e-07
309100	2.20813e-07
310100	2.20742e-07
311100	2.20672e-07
312100	2.20602e-07
313100	2.20533e-07
314100	2.20464e-07
315100	2.20395e-07
316100	2.20328e-07
317100	2.2026e-07
318100	2.20193e-07
319100	2.20127e-07
320100	2.20061e-07
321100	2.19995e-07
322100	2.1993e-07
323100	2.19866e-07
324100	2.19802e-07
325100	2.19739e-07
326100	2.19676e-07
327100	2.19613e-07
328100	2.19551e-07
329100	2.1949e-07
330100	2.19429e-07
331100	2.19369e-07
332100	2.19309e-07
333100	2.1925e-07
334100	2.19191e-07
335100	2.19133e-07
336100	2.19075e-07
337100	2.19018e-07
338100	2.18962e-07
339100	2.18906e-07
340100	2.1885e-07
341100	2.18796e-07
342100	2.18741e-07
343100	2.18688e-07
344100	2.18635e-07
345100	2.18582e-07
346100	2.1853e-07
347100	2.18479e-07
348100	2.18428e-07
349100	2.18378e-07
350100	2.18329e-07
351100	2.1828e-07
352100	2.18232e-07
353100	2.18184e-07
354100	2.18137e-07
355100	2.18091e-07
356100	2.18045e-07
