599.927063 0.281702
521.516418 2196.435699
454.139954 2332.128906
401.375458 2712.132263
401.280334 0.543695
401.207306 0.417237
401.162842 0.345753
401.135590 0.348907
401.087402 0.366500
400.837280 1.107730
400.556213 1.188859
400.485992 0.401230
400.474548 0.325850
400.450928 0.316468
400.319580 0.489210
