0.00251958    -21.9994    37.0978    500    -0.000198153    0.000334147    0.00248945    
0.883764    -5.21731    -3.86518    500    -0.0106279    -0.00787354    0.883665    
0.0233154    5.99346    -12.0548    500    0.000376651    -0.000757565    0.0233001    
0.010588    23.1934    4.28586    500    0.000684719    0.000126528    0.0105651    
0.0900792    -12.7931    -6.06053    500    -0.00284146    -0.0013461    0.0900243    
0.0108265    -35.8359    -13.3866    0    -0.000596802    -0.000222937    0.0108077    
1.62199    -0.526669    -0.433198    500    -0.0209367    -0.017221    1.62176    
0.988047    -0.00203977    -0.00541531    -800    -0.0042629    -0.0113174    0.987973    
0.00980665    27.8655    -52.5132    500    0.000859163    -0.00161911    0.00963383    
0.00528114    12.1752    -43.113    500    0.00016481    -0.000583601    0.00524621    
0.369904    5.23419    0.153892    500    0.0276327    0.000792216    0.36887    
0.06035    0.0420168    0.000153816    -800    0.00192388    7.04299e-06    0.0603193    
0.0030398    -39.4233    52.0634    1203    -0.000111929    0.000140737    0.00303448    
7.48876    13.5796    -18.2526    500    0.31304    -0.420764    7.47038    
0.00913525    -0.136088    -0.101759    500    -0.000117446    -8.782e-05    0.00913407    
0.0211643    -0.0021386    0.00421435    -800    -1.6368e-05    3.2255e-05    0.0211643    
4.31409    -2.82994    -1.54439    500    -0.071674    -0.0391149    4.31332    
0.0230631    0.0855291    -0.060371    -800    0.000724749    -0.000511567    0.0230461    
0.823495    -0.0441756    0.00651775    -800    -0.0242977    0.00358493    0.823128    
0.143242    -0.188402    -1.39544    -804    -0.000251013    -0.00185917    0.14323    
0.0402968    3.0133    4.86823    500    0.000879832    0.000900613    0.0402771    
2.63135    0.0277697    0.0100829    -800    0.0334026    0.0121282    2.63111    
0.093987    1.61015    3.91161    0    0.00218775    0.00531482    0.0938111    
3.30552    26.7378    16.0277    1203    0.264423    0.159249    3.29108    
0.0257344    -0.0234373    0.0801846    -800    -0.000172932    0.000591643    0.025727    
0.357129    0.010059    0.0103192    -800    0.000808423    0.00118034    0.357126    
3.19263    -0.0616761    -0.0436727    -800    -0.0667477    -0.0472639    3.19159    
0.00253003    0.969043    -6.83203    1.13687e-13    -1.80568e-06    -3.34694e-05    0.00252981    
0.00918819    0.010167    0.000787212    -800    0.000123005    -9.26462e-05    0.0091869    
0.587739    -0.239432    -0.0483238    -800    -0.0763276    -0.0154049    0.582558    
0.867712    0.288712    -0.405747    500    0.000849173    -0.0011934    0.867711    
0.0168855    -20.9072    1.20839    500    -0.00215326    0.000517399    0.0167396    
0.00603345    -1.61781    -12.2346    500    -1.64592e-06    -0.000278472    0.00602702    
5.53121    6.03957    9.44201    500    0.0841214    0.131512    5.52901    
0.014884    -0.182644    0.226223    -800    -0.00103826    0.00128599    0.014792    
0.941155    1.6834    -12.5775    500    0.00575968    -0.0430335    0.940153    
0.0338752    0.0473379    -0.07106    -800    0.000431305    -0.000647441    0.0338663    
0.211777    -0.136094    0.536714    -800    -0.00741803    0.0292546    0.209616    
1.01179    0.25822    -0.869966    500    0.00508247    -0.0112312    1.01172    
0.353505    0.735308    4.39235    0    0.000666759    0.00398287    0.353481    
0.0170183    -14.4869    11.6737    500    -0.00327939    0.00270069    0.0164795    
1.48759    5.2116    -2.8078    0    0.0113082    -0.00609238    1.48754    
0.0102582    -2.44099    0.167505    500    -0.000218403    -8.88417e-05    0.0102555    
3.19359    0.945636    -0.231255    -804    0.0148547    -0.00363271    3.19355    
0.0512113    -1.31227    -1.97426    500    -0.000256636    -0.000386101    0.0512092    
0.428068    -1.05574    11.05    500    -0.00385096    0.015999    0.427752    
3.46931    0.528619    -40.585    500    0.00659958    -0.506687    3.4321    
0.0107167    -0.00190835    -0.00476039    -800    -0.000215218    -0.000536862    0.010701    
0.0334935    0.429345    -1.95614    500    3.7726e-05    -0.000171884    0.033493    
1.05876    1.23128    -0.476989    0    0.00743402    -0.00287989    1.05873    
0.00971058    -10.1153    -10.51    500    -0.00027098    -0.000281553    0.00970271    
0.255366    -27.2571    -80    372.571    -0.0283023    -0.0830677    0.239814    
0.100392    -0.0243509    0.0394566    -800    -0.00144233    0.00252703    0.10035    
0.4255    0.0123173    0.180467    -800    0.00136085    0.0199384    0.42503    
0.0321128    15.0682    26.2469    500    0.00106318    0.00186131    0.0320411    
0.0232376    -0.0779543    0.101694    -800    -0.000793285    0.00103487    0.023201    
0.00944411    0.00902201    -0.00404298    -800    7.6421e-05    -3.42461e-05    0.00944373    
0.0184014    5.19571    -0.0480457    -2.84217e-14    0.00223991    -2.16265e-05    0.0182645    
0.00520219    0.641865    -0.158923    -804    0.000176854    -4.37883e-05    0.005199    
0.0152379    64.9337    -420.933    800    0.000736793    -0.00477626    0.0144512    
4.24925    -16.2823    0.0770649    500    -0.185147    0.000876313    4.24522    
4.2691    18.2444    -5.20608    500    0.181898    -0.0898687    4.26428    
1.56988    -0.0134851    -0.0376188    -800    -0.0179394    -0.0500446    1.56898    
0.0275524    -0.435331    0.0154521    500    -0.000251604    7.01635e-06    0.0275513    
0.0115103    -19.708    -4.78578    500    -0.000750805    -0.000182321    0.0114843    
2.7777    8.35224    -5.29439    800    0.0845226    -0.0535779    2.7759    
0.027817    -0.0204224    -0.0985271    -800    -0.00147313    -0.00710707    0.0268534    
2.91522    1.45981    2.1183    500    0.0994803    0.152898    2.9095    
0.0160181    -8.28906    -4.68402    500    -0.000312769    -0.000173387    0.0160141    
0.186093    0.00117001    0.0155877    -800    0.000121478    0.00161841    0.186086    
0.140453    -3.35946    -0.404068    500    -0.00237954    -0.000286206    0.140432    
0.116681    0.0683991    0.0644659    500    -0.00100785    0.0018633    0.116662    
0.04118    -0.0316439    -0.00312176    -800    -0.00116807    -0.000115234    0.0411633    
5.38494    -9.04472    7.07313    500    -0.126281    0.139684    5.38165    
4.73223    0.00719703    0.0164646    -800    0.00974317    0.0222894    4.73217    
0.357844    -0.00173718    -0.00123119    -800    -0.0168884    -0.0119693    0.357245    
10.4991    -54.8245    187.142    800    -0.402198    1.37289    10.4011    
0.108005    -19.3932    10.7522    500    -0.00511897    0.00275205    0.107848    
0.103954    -0.146875    -0.307586    -800    -0.00435864    -0.00913919    0.10346    
0.0862997    0.538515    -0.0309647    -800    0.0124217    -0.000714251    0.085398    
0.00312327    1.46392    0.383636    500    2.56064e-05    6.71044e-06    0.00312316    
0.355483    0.0606625    0.620827    -800    0.00603266    0.0617389    0.350028    
0.013098    27.3241    -35.0931    500    0.00095813    -0.00123055    0.0130048    
0.00248576    5.27764    -0.308182    -800    6.2439e-05    -3.64605e-06    0.00248497    
0.145796    27.4937    19.4531    500    0.0169532    0.0119522    0.144313    
0.00938494    0.125796    -0.323787    -800    0.000307922    -0.000792561    0.00934635    
0.0447755    -0.00534814    0.0128574    -800    -0.000161127    0.000388078    0.0447735    
0.0105958    0.0344378    -0.00651668    -800    0.000134279    -2.54097e-05    0.0105949    
0.0106762    7.33994    3.53011    -800    0.000343076    0.000165001    0.0106695    
0.316333    -1.28839    1.18798    500    -0.00204005    0.00179588    0.316321    
0.0447461    0.00381777    -0.0303429    -800    0.000106653    -0.000847655    0.0447379    
0.00505068    30.422    38.5429    500    0.000508616    0.000644387    0.00498351    
0.245178    -8.40005    0.764497    500    -0.0171074    0.00155458    0.244575    
0.00300777    10.3624    -11.313    500    0.000108326    -0.000118264    0.00300349    
0.00401619    -3.99521    0.594943    500    -8.03745e-05    1.19689e-05    0.00401536    
0.865751    -0.145597    -0.287518    -804    -0.0189181    -0.0373585    0.864738    
2.28813    0.951601    2.10664    500    0.0371674    0.0872371    2.28616    
0.0148011    -0.00442335    -0.00409581    -800    -0.00110902    -0.0010269    0.0147238    
0.236267    -0.00079339    -0.0929712    -800    -7.80352e-05    -0.00914433    0.23609    
0.216805    35.2325    4.26568    1203    0.0598109    0.0610033    0.199262    
0.226288    11.9782    -19.0483    500    0.0536237    -0.0207072    0.218865    
3.04729    -15.7326    24.1991    500    -0.083345    0.167599    3.04154    
5.24442    0.0124226    0.0130578    -800    0.030512    0.0320721    5.24423    
1.06762    0.0108235    -0.00469099    -800    0.00547195    -0.0023716    1.0676    
9.04698    -0.203169    -0.703269    500    -0.0345913    -0.119738    9.04613    
0.0150499    -0.0183878    0.00663554    -800    -0.000975549    0.000352043    0.0150142    
0.013635    0.00801339    0.00767034    -800    -3.76379e-05    0.000197168    0.0136336    
0.623043    -0.262655    0.000647349    -800    -0.0416858    0.00010274    0.621647    
0.24409    0.00136519    -0.146764    -800    9.42146e-05    -0.0101285    0.24388    
0.169905    0.0202296    0.0704025    -800    0.00161568    0.00562285    0.169804    
2.10364    -0.00417461    0.0119515    -800    -0.0166104    0.047554    2.10304    
0.877534    1.20704    1.12819    500    0.00426639    0.00398767    0.877515    
0.200653    0.399949    0.216245    -800    0.0210518    0.0113823    0.19922    
0.11369    -0.0263866    0.000972122    -800    -0.000914618    3.3696e-05    0.113686    
0.892617    -2.56135    -2.968    500    -0.0255359    -0.0295901    0.891761    
0.0150828    80    14.7194    265.966    0.00642537    0.00118222    0.0135944    
0.003685    -7.87669    -21.2056    500    -5.3392e-06    -0.000486065    0.0036528    
6.53271    8.62178    7.76551    500    0.148369    0.129357    6.52974    
0.23638    0.311852    0.213107    -800    0.0232487    0.0158872    0.234696    
0.00691584    -11.1561    -9.63108    500    -0.000134375    -0.000117525    0.00691354    
0.51077    0.531349    0.452484    -800    0.0812576    0.0691971    0.499494    
0.391481    -14.2116    -32.9644    500    -0.0251176    -0.0582613    0.386306    
0.805971    -4.08032    -27.4793    500    -0.00852013    -0.0592081    0.803748    
0.0679367    18.6783    -80    86.7434    0.012317    -0.0527544    0.0409959    
0.00668098    -9.356    17.9049    1203    -0.000170989    0.000292716    0.00667237    
0.0844376    -37.046    8.02685    500    -0.0099239    0.00214643    0.083825    
0.118088    -35.0314    -28.2204    500    -0.01241    -0.00999721    0.117008    
8.08104    -13.6997    4.8633    0    -0.207849    0.0737853    8.07803    
0.0873024    -2.15605    -26.8605    500    -0.0034638    -0.0129537    0.0862665    
5.05419    -1.78426    24.618    500    -0.0267385    0.280787    5.04631    
1.55641    -3.56238    -1.9586    0    -0.0299067    -0.0164427    1.55603    
0.00121243    53.6359    -197.024    800    -3.1398e-05    -7.88214e-05    0.00120946    
11.1959    -0.0210681    0.0731809    -800    -0.156276    0.54283    11.1817    
7.55477    0.00129151    1.22856    500    0.000194928    0.0267207    7.55472    
0.00283019    11.61    43.5311    500    7.51938e-05    0.000281794    0.00281512    
0.0173053    0.00796564    0.00374955    -800    0.00011851    5.57846e-05    0.0173048    
0.0124522    -2.569    -0.564367    500    -0.00089165    -1.52448e-06    0.0124202    
0.870049    -1.21915    10.571    500    -0.0031446    0.0272663    0.869616    
0.123012    0.231033    -0.102142    500    0.000453987    -0.000200712    0.123011    
0.206006    -43.7993    -26.1446    500    -0.0350286    -0.0209092    0.201926    
0.423518    0.0592554    -0.10543    -800    0.0142625    -0.0253764    0.422517    
0.215311    -13.1505    7.4292    500    -0.00598929    0.00338357    0.215201    
5.75485    -0.00380694    -0.0535592    -800    -0.0509572    0.00731685    5.75462    
0.11285    -1.43188    7.66817    -800    -0.00101285    0.00542411    0.112715    
0.120561    -3.16967    -4.06712    500    -0.00134369    -0.00172413    0.120541    
2.69573    7.84195    -4.52509    500    0.484872    -0.329737    2.63118    
1.53661    -10.4641    -0.982031    500    -0.0405263    -0.00380328    1.53607    
0.0486238    0.000810979    -0.00383663    -800    0.0001862    -0.000877459    0.0486156    
0.0602112    0.00147078    0.0228617    -800    0.000362293    0.00563146    0.0599461    
0.29701    -0.0875571    0.167949    -800    -0.00868713    0.0166633    0.296415    
0.39751    -0.298057    -4.821    500    -0.00117363    0.00985435    0.397386    
2.72292    0.00139809    0.0296387    -800    0.00246222    0.0521976    2.72242    
7.03635    -4.84771    35.8499    500    -0.115236    0.852195    6.9836    
0.119179    -1.54264    1.76057    500    -0.000789834    0.000901413    0.119173    
1.9139    -0.0391938    -0.0409535    -800    -0.0288323    -0.0301268    1.91344    
0.00912061    0.0259412    0.0563361    -800    0.000117807    0.000255839    0.00911626    
0.0061286    0.000754807    -0.00214358    1203    6.87826e-06    -1.95337e-05    0.00612856    
0.00995932    -0.671851    -9.84198    0    -6.59643e-05    -0.000966314    0.00991211    
12.0994    -0.826923    5.03162    500    -0.0298199    0.213615    12.0975    
0.111603    0.0299282    -0.0382838    -800    0.00227079    -0.00290477    0.111542    
0.0112918    -2.44455    -2.17376    -2.84217e-14    -0.000826517    -0.00073496    0.0112375    
2.21696    0.000776184    0.0221622    -800    0.00119712    0.0341812    2.2167    
0.95364    -9.05794    2.34925    500    -0.0396917    0.0102897    0.952758    
0.00426893    5.26244    -10.0288    500    5.79307e-05    -0.0001104    0.00426711    
0.473882    0.782477    1.324    500    0.00074505    0.00126067    0.47388    
1.36103    -0.124477    -0.00693574    -800    -0.0434276    -0.00241974    1.36034    
0.0285871    8.65462    -3.26628    500    0.00214931    -0.000811156    0.0284947    
0.192841    20.1891    20.0483    500    0.00858157    0.0085217    0.192461    
1.46936    1.02181    -3.82687    1.42109e-14    0.0210627    -0.078884    1.46709    
0.128139    -3.11872    -3.07925    500    -0.00168549    -0.00166416    0.128117    
0.010379    -7.69737    2.89632    500    4.21224e-05    0.000472701    0.0103682    
0.63061    0.426773    -0.0222587    -800    0.0943825    -0.00492259    0.623488    
0.0233977    -40.2137    37.0442    500    -0.00292709    0.00269639    0.0230568    
0.00257304    0.70807    -1.39871    500    9.54446e-06    -1.8854e-05    0.00257295    
0.0252771    0.0198317    -0.0649294    -800    0.000158955    -0.000520422    0.0252713    
0.79139    6.46214    -9.72808    -800    0.0313042    -0.0471252    0.789365    
1.4617    0.170146    0.0706767    500    0.228597    0.0949567    1.44059    
0.00307262    2.92286    -8.7969    500    2.26076e-05    -6.8698e-05    0.00307177    
0.0143481    -0.0126428    -0.240815    -800    -6.5662e-05    -0.0012507    0.0142933    
0.00556298    -8.65897    -4.02105    500    -0.000190034    -8.82478e-05    0.00555903    
0.0364193    -0.113193    -0.0299505    500    -0.00113125    -0.000299324    0.0364005    
0.0438228    -1.80333    -3.78438    500    -0.00233691    0.000102971    0.0437603    
0.074697    16.2497    -9.97303    500    0.00283663    -0.00169962    0.0746237    
2.23063    -35.1967    32.4499    500    -0.167468    0.154398    2.21897    
0.338781    -17.707    3.01712    500    -0.0253123    0.00431301    0.337807    
1.77183    -6.31094    -6.86677    -800    -0.0458831    -0.0499242    1.77053    
5.53158    16.0566    0.586632    500    0.353066    0.0128993    5.52029    
2.83524    0.893265    -1.31915    -800    0.481825    -1.40499    2.41505    
8.53744    -1.04641    1.31603    -800    -2.60303    3.27373    7.44277    
0.263638    9.26989    -9.83525    500    0.0114708    -0.0121583    0.263107    
0.00500326    1.84649    11.4779    0    1.71239e-05    0.000107103    0.00500208    
0.0605801    -0.0256383    0.029178    -800    -0.000558089    0.000635142    0.0605742    
0.0204416    -2.64179    6.58633    500    -0.00016193    0.000403714    0.020437    
0.0582511    0.0524642    -0.0212069    -800    0.00588184    -0.00237754    0.0579046    
0.168408    40.2604    0.526019    500    0.0145021    0.000189476    0.167783    
0.621534    -0.111269    0.0587096    -800    -0.0213489    0.0112645    0.621065    
0.116269    -0.0256123    -0.000580279    -800    -0.00133265    -3.01928e-05    0.116261    
0.0629814    0.30223    -0.077396    -800    0.00695694    -0.00178155    0.0625706    
0.621912    -0.0527866    0.47049    500    -0.00159351    0.0142031    0.621748    
0.00389931    -2.49206    10.5047    800    -4.34001e-05    0.000182943    0.00389478    
0.0341439    -0.00369891    0.000545466    -800    -0.000272336    4.01604e-05    0.0341428    
0.00609999    -5.20449    15.0404    500    -0.000139843    0.000404132    0.00608499    
0.119426    0.0381777    0.0739675    -800    0.0013177    0.00255299    0.119391    
0.0494326    0.00464681    -0.00348551    -800    0.000138178    -0.000103645    0.0494323    
0.126647    -0.00586142    0.000944198    -800    -0.00285021    0.000459132    0.126614    
0.63439    -16.9773    66.9534    500    -0.0261761    0.103231    0.625387    
0.080355    -0.23115    -0.0576027    -800    -0.0087342    -0.00217657    0.0798492    
0.00465976    20.5733    -0.515878    500    0.000244394    -6.12821e-06    0.00465334    
0.63641    -2.15507    -0.910339    500    -0.0106798    -0.00451132    0.636305    
0.0823284    -5.28362    11.1998    500    -0.00247659    0.0086082    0.0818396    
4.53096    10.4208    -1.31334    500    0.22783    -0.0287136    4.52514    
0.00270151    36.07    34.2661    1203    0.000315589    0.00030161    0.002666    
2.27399    0.762426    1.55287    500    0.010254    0.0187777    2.27389    
0.117948    4.84332    -3.90509    0    0.00107823    -0.000869363    0.11794    
0.174902    -0.0334661    -0.0407204    -800    -0.00188654    -0.00229547    0.174876    
0.718793    -1.63157    4.15904    500    -0.00528618    0.0133782    0.718649    
1.03767    -0.0180242    0.044065    -800    -0.00485759    0.0118757    1.03759    
0.398465    11.3398    3.16804    500    0.0129173    0.00360875    0.398239    
1.37169    -0.557215    -1.12843    500    -0.00161544    -0.00343457    1.37168    
0.0649656    0.00354196    -0.00849951    -800    0.000362059    -0.000874562    0.0649587    
0.00883934    -0.0603087    -0.0340674    -800    -0.000380278    -0.000214813    0.00882854    
0.0465656    0.130377    6.18584    500    1.29825e-05    0.000616174    0.0465615    
0.0144844    -19.8022    -8.6333    500    -0.000611485    -0.000266593    0.0144691    
1.07317    -0.427082    -0.461238    500    0.0139871    0.0215794    1.07286    
0.0103843    -2.76715    -2.51302    500    -7.84485e-05    -5.40443e-05    0.0103838    
0.458197    0.0289964    0.0393833    -800    0.0129299    0.0175616    0.457678    
0.198839    -4.57097    -4.64037    500    -0.00248451    -0.00252223    0.198807    
0.032617    0.527832    -0.00296459    -800    0.00460408    -2.5859e-05    0.0322905    
0.00713689    2.73363    7.44957    1203    2.94912e-05    9.93242e-05    0.00713613    
1.10063    -2.58952    -4.56825    500    -0.0422026    -0.0744507    1.09729    
0.0944212    -28.2544    -3.80651    500    -0.0128608    -0.00176646    0.0935245    
0.0392755    -4.71707    -14.7689    0    -0.000674993    -0.00211336    0.0392128    
0.0343943    1.07573    1.45377    500    0.000499296    0.000132108    0.0343905    
0.325174    0.0389887    -0.0514432    -800    0.00952265    -0.0125646    0.324792    
0.00976399    0.0808756    -0.113393    -800    0.000209077    -0.000293141    0.00975735    
0.456962    -2.15486    -1.08398    500    -0.00578857    -0.00527682    0.456895    
0.118518    0.121766    -0.157028    -800    0.00528524    -0.00681575    0.118204    
3.75215    0.100421    -0.0112459    -800    1.70122    -0.190516    3.33889    
0.00623319    2.89219    1.6327    500    3.98537e-05    4.27429e-05    0.00623292    
0.176037    -0.204215    -0.0530427    -800    -0.0244806    -0.00635857    0.174211    
0.913822    0.242443    -0.164786    -800    0.133024    -0.0904148    0.899555    
0.110415    -6.07427    4.03507    500    -0.00201665    0.00133964    0.110388    
0.0113982    -12.3932    -1.34646    500    -0.000500529    -5.438e-05    0.0113871    
0.383087    6.59061    10.192    500    0.0132959    0.0206173    0.382301    
0.147291    -8.36419    -1.44869    500    -0.0048818    -0.000845538    0.147207    
0.00368053    -50.0985    -4.04371    500    -0.000564671    -5.81681e-05    0.00363649    
0.0423615    -13.5701    74.6568    -1.13687e-13    -0.00126817    0.00611004    0.0418994    
0.294114    -0.0529517    0.11066    -800    -0.0167512    0.0310633    0.291989    
1.52266    -0.0856725    -0.0771272    -800    -0.066813    -0.0601488    1.52001    
11.4489    1.40408    -4.12092    500    0.0691014    -0.202809    11.4469    
0.0127041    4.12192    -3.21661    1203    0.000130715    -0.000102006    0.012703    
0.698787    11.4521    -5.89896    500    0.0276575    -0.0143846    0.698091    
0.00537392    -113.073    -245.492    800    -0.000450958    -0.000979077    0.0052647    
0.0057362    3.55214    3.81819    500    0.000557262    0.000599001    0.00567756    
4.06046    0.0318592    0.000555957    -800    0.0451194    0.000787353    4.06021    
3.27369    -0.186296    -0.132631    -800    -0.165003    -0.117472    3.26742    
2.85677    -14.0791    -10.4501    500    -0.226139    -0.16785    2.84285    
1.09034    0.00867419    0.0929628    -800    0.00974296    0.106369    1.0851    
0.198981    -0.0150253    0.0639756    -800    -0.00129603    0.00551831    0.1989    
1.69807    0.037388    -0.0369342    -800    0.0500443    -0.0494371    1.69661    
0.0330022    40.6536    -18.0881    500    0.00255834    -0.00133175    0.0328759    
0.0124317    0.120442    -0.0332606    -800    0.00498793    -0.00116316    0.0113276    
0.0214867    -0.377682    -0.40533    -800    -0.0024973    -0.00266263    0.0211744    
1.02716    -0.805187    0.277203    -800    -0.240533    0.0828087    0.995155    
0.00842236    2.51176    -2.90875    500    2.20715e-05    -8.22989e-05    0.00842193    
0.231568    -0.172657    -0.0821742    -800    -0.0252431    -0.0120141    0.229874    
0.00312343    -3.56354    3.52778    500    -0.00026398    0.000332597    0.00309443    
1.78889    -0.157116    7.58877    500    -0.000712937    0.0362586    1.78852    
0.113837    0.000965588    0.00788399    -800    0.000113401    0.000925916    0.113833    
0.0137145    0.0650323    -0.0552634    -800    0.000667449    -0.000567187    0.0136865    
0.014029    -3.89394    3.18967    500    -0.000214089    0.000159242    0.0140264    
0.0519922    -0.0885224    -0.197121    -800    -0.00146473    -0.00326164    0.0518691    
0.227885    -0.502879    -1.69056    500    -0.00213105    -0.00756077    0.22775    
0.0190441    0.0461254    0.00928354    -800    0.000345979    6.96342e-05    0.0190408    
4.23711    1.13551    -7.4093    1203    0.0248926    -0.162426    4.23392    
0.066432    0.000191536    -0.003322    -800    7.35925e-05    -0.00127638    0.0664197    
0.629922    -6.68684    2.6408    1.13687e-13    -0.00712697    0.00281462    0.629875    
0.113983    22.5691    5.25611    500    0.00575694    0.00134073    0.113829    
0.00623638    2.73279    6.56473    500    9.07044e-05    0.000217891    0.00623191    
0.297612    -0.859736    -0.059802    500    -0.00337812    -0.000234977    0.297593    
1.80659    2.14559    7.1804    500    0.0147372    0.0510218    1.80581    
1.0067    -1.45094    4.08799    500    -0.0034423    0.00969857    1.00665    
0.00849804    4.6043    -22.8721    500    8.29382e-05    -0.000412    0.00848764    
0.00751048    3.7703    -10.2467    -800    0.000216744    -0.000589056    0.00748421    
1.54791    -0.00778657    -0.0122788    -800    -0.0114028    -0.0179813    1.54776    
0.476381    11.2292    24.1439    500    0.0168071    0.0361371    0.474711    
4.64382    8.02063    -9.08415    500    0.125558    -0.142207    4.63994    
0.636602    0.162369    0.213103    -800    0.0336415    0.0441532    0.634177    
0.147819    -0.0211902    0.00776734    -800    -0.00281046    0.00102625    0.147788    
0.0378591    -0.090556    0.0199596    -800    -0.00175326    0.000386404    0.0378165    
0.0221228    -0.0320242    -0.0124116    -800    -0.000339548    -0.000131599    0.0221198    
0.00957574    0.588513    -12.0318    500    2.62311e-05    -0.000536278    0.00956068    
0.518441    -2.94587    -5.87783    500    -0.0201208    -0.0401465    0.516493    
0.0122197    2.84638    5.58143    500    0.000234124    0.000459092    0.0122089    
0.0776978    -80    -63.6564    468.928    -0.0202419    -0.0202115    0.0722406    
2.95203    73.9073    80    477.051    0.530648    0.572136    2.84703    
8.8546    6.27787    -6.81093    500    0.106321    -0.101859    8.85338    
0.621711    -0.0224518    0.0632405    -800    -0.00782748    0.0220479    0.621271    
1.36268    -0.0997093    -0.0827801    -800    -0.0348071    -0.0288974    1.36193    
13.1363    -0.600549    0.177799    500    -0.317945    0.33264    13.1282    
0.0289806    0.602526    0.123133    500    0.000167667    3.54618e-05    0.0289801    
0.0939031    0.0660701    0.0148843    -800    0.00420794    0.000947964    0.093804    
0.32362    -0.012223    -0.00983834    -800    -0.00128125    -0.00103128    0.323616    
0.0177972    15.4994    -19.584    500    0.00209661    -0.00261841    0.0174783    
0.377985    0.0468868    -0.0293694    -800    0.00471056    -0.00295065    0.377944    
1.16534    36.4764    -301.038    1203    0.0217414    -0.139579    1.15675    
10.945    -0.0249836    0.214292    -800    -0.0828072    0.710263    10.9216    
